millis,Back Left, Back Right, Front Left, Front Right
15695, 6034.38, -1267.76, 26526.60, -158.53
15703, 6034.38, -1268.16, 26635.44, -159.15
15713, 6032.19, -1268.16, 26740.41, -159.70
15720, 6025.48, -1268.47, 26740.41, -159.70
15727, 6025.48, -1268.69, 26842.97, -160.26
15733, 6011.92, -1268.69, 26842.97, -160.82
15741, 5994.52, -1268.92, 26943.90, -160.82
15749, 5994.52, -1268.92, 27042.61, -161.32
15757, 5989.59, -1269.20, 27139.40, -161.81
15764, 5990.27, -1269.47, 27139.40, -161.81
15771, 5990.27, -1269.47, 27234.17, -162.25
15780, 5976.44, -1269.75, 27326.22, -162.69
15787, 5959.59, -1269.97, 27326.22, -162.69
15798, 5940.96, -1270.12, 27415.17, -163.11
15804, 5940.96, -1270.12, 27502.05, -163.55
15811, 5915.62, -1270.16, 27502.05, -163.55
15817, 5915.62, -1270.16, 27588.80, -163.96
15826, 5888.08, -1270.27, 27678.16, -164.37
15833, 5859.45, -1270.38, 27678.16, -164.37
15840, 5859.45, -1270.38, 27772.52, -164.67
15849, 5843.56, -1270.55, 27873.48, -164.95
15856, 5819.04, -1270.57, 27873.48, -164.95
15863, 5819.04, -1270.57, 27981.21, -165.20
15872, 5789.45, -1270.55, 28095.27, -165.51
15883, 5763.15, -1270.67, 28215.47, -165.78
15889, 5734.52, -1270.93, 28215.47, -165.78
15896, 5734.52, -1270.93, 28341.71, -166.06
15904, 5701.78, -1271.20, 28473.29, -166.56
15910, 5668.36, -1271.42, 28473.29, -166.56
15918, 5668.36, -1271.42, 28609.18, -167.00
15925, 5641.23, -1271.69, 28609.18, -167.00
15933, 5618.90, -1271.69, 28748.98, -167.33
15940, 5618.90, -1272.01, 28892.58, -167.83
15948, 5593.15, -1272.21, 29039.82, -168.32
15954, 5558.90, -1272.21, 29039.82, -168.32
15963, 5558.90, -1272.40, 29190.68, -168.72
15974, 5524.93, -1272.47, 29343.75, -169.17
15980, 5489.59, -1272.62, 29343.75, -169.17
15987, 5489.59, -1272.62, 29495.46, -169.56
15995, 5449.04, -1272.84, 29641.38, -169.99
16002, 5404.93, -1272.84, 29641.38, -169.99
16009, 5404.93, -1272.99, 29776.93, -170.35
16017, 5370.27, -1273.00, 29901.06, -170.64
16024, 5346.30, -1273.00, 29901.06, -170.64
16032, 5346.30, -1273.08, 30013.81, -170.89
16040, 5307.95, -1273.27, 30118.04, -171.13
16047, 5265.89, -1273.27, 30118.04, -171.13
16057, 5226.03, -1273.33, 30216.75, -171.38
16064, 5226.03, -1273.36, 30310.40, -171.57
16070, 5175.89, -1273.36, 30310.40, -171.57
16077, 5175.89, -1273.41, 30398.02, -171.80
16087, 5113.84, -1273.41, 30478.59, -172.03
16093, 5039.04, -1273.41, 30478.59, -172.03
16101, 4958.90, -1273.25, 30551.76, -172.13
16108, 4958.90, -1273.25, 30617.31, -172.06
16116, 4872.60, -1273.08, 30674.68, -172.06
16123, 4759.18, -1272.92, 30674.68, -172.18
16131, 4759.18, -1272.92, 30724.39, -172.18
16139, 4629.73, -1269.67, 30769.45, -172.18
16149, 4489.86, -1239.22, 30769.45, -172.05
16156, 4489.86, -1196.34, 30816.62, -171.50
16163, 4341.78, -1196.34, 30855.25, -171.50
16171, 4193.70, -1146.36, 30855.25, -171.01
16177, 4193.70, -1146.36, 30894.60, -170.37
16185, 4040.55, -1079.07, 30937.98, -170.37
16193, 3895.89, -993.42, 30937.98, -169.62
16199, 3895.89, -993.42, 30984.12, -168.64
16207, 3748.90, -886.00, 31031.66, -168.64
16215, 3589.73, -754.23, 31031.66, -167.39
16222, 3589.73, -754.23, 31076.68, -166.00
16232, 3428.36, -601.60, 31112.77, -163.59
16239, 3268.36, -425.16, 31112.77, -163.59
16245, 3268.36, -425.16, 31139.14, -157.95
16252, 3107.67, -226.36, 31157.95, -157.95
16260, 2955.89, -4.07, 31157.95, -148.16
16267, 2955.89, -4.07, 31171.23, -133.62
16274, 2818.49, 242.35, 31179.48, -133.62
16281, 2686.85, 242.35, 31179.48, -112.61
16288, 2686.85, 511.66, 31181.57, -112.61
16296, 2566.44, 802.63, 31181.57, -82.97
16304, 2462.47, 802.63, 31181.57, -42.89
16310, 2462.47, 1114.61, 31178.17, -42.89
16320, 2369.73, 1444.50, 31169.56, 11.02
16327, 2286.44, 1444.50, 31169.56, 81.72
16333, 2286.44, 1768.74, 31152.00, 81.72
16339, 2213.01, 1768.74, 31152.00, 173.12
16347, 2213.01, 2101.66, 31116.62, 289.40
16354, 2136.44, 2448.13, 31070.08, 289.40
16361, 2071.23, 2448.13, 31070.08, 432.58
16368, 2071.23, 2798.62, 31016.64, 432.58
16376, 2002.74, 3152.70, 30947.82, 604.60
16382, 1933.97, 3152.70, 30947.82, 807.60
16390, 1933.97, 3507.95, 30855.01, 807.60
16397, 1872.05, 3507.95, 30855.01, 1043.92
16408, 1815.07, 3863.11, 30741.91, 1315.46
16415, 1815.07, 4223.11, 30607.68, 1622.06
16422, 1761.64, 4587.45, 30455.51, 1622.06
16429, 1713.97, 4587.45, 30455.51, 1961.34
16436, 1713.97, 4959.67, 30285.98, 1961.34
16443, 1666.30, 4959.67, 30095.10, 2335.03
16450, 1629.18, 5337.75, 30095.10, 2742.31
16457, 1629.18, 5722.33, 29880.55, 2742.31
16464, 1590.00, 5722.33, 29880.55, 3180.64
16473, 1550.68, 6116.83, 29641.95, 3646.64
16480, 1550.68, 6523.79, 29379.86, 3646.64
16490, 1510.82, 6523.79, 29091.05, 4139.93
16497, 1478.77, 6942.29, 29091.05, 4656.77
16503, 1478.77, 7373.37, 28774.54, 4656.77
16512, 1450.96, 7373.37, 28433.53, 5193.70
16519, 1418.49, 7816.53, 28433.53, 5745.51
16525, 1418.49, 7816.53, 28071.86, 5745.51
16533, 1387.40, 8272.74, 27692.54, 6308.12
16540, 1360.55, 8742.45, 27692.54, 6880.15
16546, 1360.55, 8742.45, 27296.64, 6880.15
16556, 1328.49, 9225.09, 26886.85, 7458.51
16563, 1298.36, 9719.40, 26886.85, 8039.66
16569, 1298.36, 9719.40, 26466.90, 8039.66
16579, 1268.08, 10223.33, 26039.00, 8620.59
16586, 1232.19, 10735.18, 26039.00, 9199.15
16593, 1232.19, 10735.18, 25605.58, 9199.15
16601, 1194.66, 11252.96, 25168.84, 9774.32
16609, 1155.89, 11772.44, 25168.84, 10345.40
16615, 1155.89, 11772.44, 24731.25, 10345.40
16624, 1117.95, 12289.15, 24297.74, 10907.58
16631, 1083.97, 12801.81, 24297.74, 11458.94
16638, 1083.97, 12801.81, 23870.26, 11458.94
16656, 1044.93, 13307.20, 23450.48, 11998.58
16665, 1006.03, 13307.20, 23040.55, 12548.31
16675, 972.47, 13820.23, 22643.33, 13082.05
16683, 972.47, 14318.61, 22260.15, 13082.05
16691, 929.32, 14804.05, 21890.22, 13598.76
16697, 881.51, 14804.05, 21890.22, 13598.76
16704, 881.51, 15276.22, 21532.95, 14097.97
16711, 846.16, 15276.22, 21532.95, 14579.59
16717, 846.16, 15735.87, 21187.78, 14579.59
16726, 815.21, 16182.03, 20852.99, 15042.61
16733, 782.19, 16182.03, 20852.99, 15485.28
16739, 782.19, 16614.22, 20527.52, 15485.28
16747, 747.95, 16614.22, 20211.30, 15906.82
16753, 712.05, 17032.14, 20211.30, 15906.82
16763, 712.05, 17436.86, 19906.06, 16306.51
16772, 675.89, 17830.89, 19613.48, 16682.73
16779, 645.62, 17830.89, 19613.48, 17034.90
16785, 645.62, 18215.96, 19333.19, 17034.90
16792, 616.71, 18215.96, 19063.78, 17363.58
16799, 588.90, 18594.05, 19063.78, 17363.58
16807, 588.90, 18969.56, 18804.23, 17670.42
16816, 562.60, 18969.56, 18556.22, 17960.23
16822, 535.89, 19348.08, 18556.22, 17960.23
16830, 535.89, 19734.61, 18321.42, 18238.91
16838, 513.15, 19734.61, 18100.10, 18509.06
16848, 491.51, 20131.83, 17892.74, 18748.25
16856, 468.63, 20521.27, 17892.74, 18748.25
16863, 468.63, 20521.27, 17698.83, 18977.30
16870, 452.74, 20921.23, 17516.70, 19194.13
16877, 440.41, 21328.73, 17516.70, 19194.13
16884, 440.41, 21328.73, 17344.57, 19397.00
16891, 432.60, 21740.08, 17344.57, 19581.42
16899, 432.60, 22150.37, 17180.90, 19581.42
16907, 423.42, 22150.37, 17025.32, 19742.21
16915, 408.36, 22555.83, 16877.01, 19878.44
16922, 393.15, 22953.62, 16877.01, 19878.44
16932, 393.15, 22953.62, 16734.99, 19992.14
16941, 383.15, 23341.95, 16597.67, 20087.14
16947, 374.11, 23719.74, 16597.67, 20087.14
16954, 374.11, 23719.74, 16463.32, 20166.39
16962, 363.97, 24084.15, 16331.36, 20229.50
16968, 355.89, 24431.71, 16331.36, 20229.50
16975, 355.89, 24431.71, 16202.29, 20275.12
16984, 353.29, 24759.92, 16076.06, 20302.67
16991, 353.56, 25065.67, 16076.06, 20302.67
16998, 353.56, 25065.67, 15951.23, 20309.95
17007, 353.84, 25345.78, 15826.58, 20309.95
17014, 356.71, 25597.08, 15826.58, 20309.95
17025, 359.86, 25597.08, 15702.44, 20293.85
17032, 359.86, 25817.87, 15580.60, 20254.31
17039, 362.33, 26008.51, 15464.27, 20193.70
17046, 364.66, 26008.51, 15464.27, 20193.70
17053, 364.66, 26170.63, 15356.33, 20116.74
17059, 369.04, 26304.17, 15356.33, 20116.74
17067, 369.04, 26304.17, 15259.56, 20028.04
17076, 373.97, 26410.04, 15176.38, 19930.40
17083, 378.77, 26489.66, 15109.03, 19930.40
17090, 378.77, 26489.66, 15109.03, 19828.54
17099, 384.38, 26545.20, 15059.02, 19728.19
17110, 392.47, 26578.53, 15027.11, 19630.68
17116, 404.66, 26578.53, 15027.11, 19630.68
17123, 404.66, 26590.61, 15014.00, 19534.76
17131, 416.16, 26590.61, 15014.00, 19438.17
17137, 427.12, 26590.61, 15014.00, 19438.17
17144, 427.12, 26582.67, 15019.89, 19341.27
17152, 441.51, 26582.67, 15044.21, 19341.27
17160, 460.14, 26557.19, 15044.21, 19245.95
17167, 460.14, 26516.59, 15084.82, 19152.91
17174, 477.12, 26516.59, 15139.95, 19152.91
17182, 495.07, 26462.28, 15139.95, 19061.51
17189, 495.07, 26396.55, 15207.26, 18971.94
17201, 512.60, 26321.13, 15284.17, 18884.99
17208, 530.00, 26321.13, 15368.62, 18884.99
17214, 530.00, 26237.15, 15368.62, 18799.69
17221, 544.52, 26237.15, 15458.87, 18714.07
17228, 562.60, 26145.31, 15458.87, 18714.07
17235, 562.60, 26045.74, 15552.65, 18625.70
17244, 582.19, 26045.74, 15649.28, 18532.11
17251, 606.58, 25937.45, 15649.28, 18532.11
17259, 606.58, 25821.06, 15747.61, 18431.71
17266, 632.74, 25821.06, 15847.27, 18324.82
17274, 658.77, 25697.76, 15947.82, 18324.82
17285, 683.84, 25569.56, 15947.82, 18212.03
17291, 683.84, 25569.56, 16048.28, 18094.48
17299, 708.77, 25438.87, 16147.84, 18094.48
17306, 733.56, 25307.82, 16147.84, 17973.58
17312, 733.56, 25307.82, 16245.69, 17849.69
17320, 757.53, 25177.80, 16341.98, 17849.69
17327, 757.53, 25048.85, 16341.98, 17720.78
17336, 784.79, 25048.85, 16437.94, 17584.90
17343, 809.18, 24918.80, 16535.23, 17584.90
17351, 836.58, 24785.18, 16535.23, 17440.71
17357, 836.58, 24785.18, 16635.47, 17287.26
17369, 866.58, 24645.77, 16741.27, 17123.47
17376, 894.52, 24498.24, 16854.31, 17123.47
17382, 894.52, 24498.24, 16854.31, 16949.22
17389, 920.68, 24342.54, 16974.72, 16949.22
17397, 947.95, 24182.46, 16974.72, 16770.06
17403, 947.95, 24182.46, 17102.20, 16596.83
17412, 977.12, 24024.73, 17235.51, 16596.83
17419, 1009.73, 24024.73, 17235.51, 16435.35
17427, 1009.73, 23875.13, 17372.10, 16286.26
17435, 1036.85, 23735.66, 17509.05, 16286.26
17443, 1061.64, 23606.94, 17643.67, 16148.17
17451, 1086.03, 23606.94, 17643.67, 16018.24
17461, 1086.03, 23487.27, 17774.01, 15891.04
17468, 1107.12, 23372.39, 17900.07, 15891.04
17475, 1123.70, 23372.39, 17900.07, 15773.78
17482, 1123.70, 23267.89, 18022.02, 15653.62
17490, 1142.47, 23163.63, 18139.67, 15653.62
17498, 1166.16, 23163.63, 18139.67, 15527.97
17506, 1166.16, 23056.26, 18253.25, 15396.82
17513, 1182.74, 22944.75, 18362.99, 15396.82
17520, 1198.08, 22944.75, 18362.99, 15263.21
17529, 1198.08, 22830.86, 18469.47, 15131.43
17537, 1209.73, 22716.85, 18573.48, 15131.43
17547, 1220.00, 22716.85, 18675.99, 15004.02
17555, 1230.00, 22603.93, 18675.99, 14881.24
17562, 1230.00, 22492.05, 18778.08, 14761.60
17569, 1236.44, 22492.05, 18881.77, 14761.60
17576, 1247.12, 22378.31, 18881.77, 14630.04
17583, 1247.12, 22250.18, 18990.81, 14630.04
17592, 1257.12, 22250.18, 19108.85, 14490.87
17599, 1271.78, 22106.24, 19108.85, 14334.83
17607, 1271.78, 21940.42, 19240.19, 14153.06
17614, 1286.03, 21940.42, 19390.72, 14153.06
17624, 1302.05, 21745.28, 19564.04, 13941.65
17634, 1325.21, 21516.62, 19564.04, 13700.40
17641, 1325.21, 21253.62, 19761.97, 13435.70
17648, 1348.77, 21253.62, 19983.55, 13435.70
17655, 1374.66, 20960.27, 19983.55, 13157.39
17662, 1374.66, 20960.27, 20224.95, 13157.39
17671, 1404.38, 20644.45, 20482.06, 12874.58
17678, 1438.22, 20313.03, 20482.06, 12593.30
17684, 1438.22, 20313.03, 20750.25, 12593.30
17694, 1471.10, 19971.58, 21025.13, 12316.67
17701, 1502.05, 19624.09, 21025.13, 12044.95
17708, 1502.05, 19624.09, 21302.76, 12044.95
17719, 1533.84, 19272.85, 21580.41, 11776.79
17727, 1565.62, 18920.67, 21854.67, 11511.79
17734, 1595.48, 18570.01, 21854.67, 11251.16
17740, 1595.48, 18570.01, 22122.63, 11251.16
17748, 1625.89, 18222.07, 22382.63, 10994.76
17756, 1657.67, 18222.07, 22382.63, 10743.44
17763, 1657.67, 17877.60, 22633.23, 10743.44
17772, 1687.95, 17538.42, 22873.00, 10500.11
17779, 1713.42, 17206.82, 22873.00, 10268.87
17786, 1713.42, 17206.82, 23099.20, 10268.87
17796, 1732.05, 16885.96, 23306.66, 10055.25
17806, 1746.16, 16579.16, 23492.88, 9863.56
17813, 1758.08, 16579.16, 23492.88, 9694.24
17820, 1758.08, 16287.64, 23657.22, 9694.24
17827, 1759.86, 16011.90, 23800.33, 9545.05
17835, 1760.68, 16011.90, 23800.33, 9411.57
17842, 1760.68, 15750.48, 23928.05, 9411.57
17849, 1765.21, 15750.48, 24049.55, 9288.87
17855, 1765.21, 15501.50, 24049.55, 9288.87
17864, 1773.70, 15262.75, 24171.10, 9173.04
17871, 1777.53, 15262.75, 24296.02, 9061.31
17879, 1775.34, 15031.28, 24296.02, 9061.31
17887, 1775.34, 14802.28, 24425.61, 8950.35
17897, 1771.64, 14572.25, 24556.92, 8838.44
17905, 1765.89, 14572.25, 24687.31, 8725.42
17911, 1765.89, 14339.30, 24687.31, 8725.42
17918, 1759.45, 14339.30, 24814.72, 8612.66
17926, 1751.37, 14103.97, 24814.72, 8503.16
17933, 1751.37, 13868.66, 24936.81, 8503.16
17940, 1743.97, 13868.66, 25051.79, 8400.49
17948, 1734.52, 13636.90, 25051.79, 8307.07
17955, 1734.52, 13412.09, 25160.08, 8307.07
17964, 1720.41, 13412.09, 25264.67, 8222.25
17971, 1705.75, 13196.83, 25264.67, 8142.54
17981, 1705.75, 12992.65, 25372.48, 8142.54
17988, 1689.73, 12992.65, 25488.25, 8063.83
17996, 1673.15, 12799.45, 25612.61, 7988.42
18002, 1673.15, 12617.07, 25612.61, 7988.42
18010, 1652.47, 12617.07, 25746.81, 7912.84
18018, 1634.25, 12444.53, 25888.30, 7836.74
18024, 1634.25, 12281.46, 25888.30, 7836.74
18032, 1624.25, 12281.46, 26029.09, 7761.05
18040, 1613.01, 12127.76, 26162.70, 7686.28
18046, 1613.01, 11982.52, 26162.70, 7686.28
18055, 1598.08, 11982.52, 26285.54, 7612.39
18066, 1578.77, 11846.45, 26398.55, 7541.43
18074, 1559.18, 11721.91, 26505.84, 7475.02
18080, 1559.18, 11721.91, 26505.84, 7475.02
18087, 1541.64, 11609.84, 26612.26, 7412.82
18096, 1522.05, 11508.66, 26725.02, 7351.70
18103, 1522.05, 11508.66, 26725.02, 7351.70
18110, 1512.60, 11415.02, 26850.18, 7285.43
18118, 1505.75, 11324.39, 26989.75, 7209.11
18125, 1505.75, 11324.39, 26989.75, 7209.11
18132, 1497.40, 11231.80, 27143.76, 7120.70
18141, 1491.51, 11132.88, 27312.18, 7016.34
18148, 1491.51, 11132.88, 27312.18, 7016.34
18158, 1489.04, 11024.97, 27491.23, 6894.79
18166, 1489.45, 10906.29, 27673.49, 6756.10
18172, 1487.67, 10906.29, 27673.49, 6756.10
18180, 1487.67, 10775.66, 27851.43, 6603.62
18188, 1489.73, 10634.13, 28017.98, 6439.78
18194, 1497.67, 10634.13, 28017.98, 6439.78
18201, 1497.67, 10483.19, 28172.66, 6266.00
18208, 1509.59, 10483.19, 28322.41, 6266.00
18215, 1509.59, 10323.96, 28322.41, 6082.69
18224, 1520.41, 10157.00, 28477.82, 5888.94
18231, 1533.56, 10157.00, 28647.50, 5888.94
18241, 1549.04, 9982.59, 28647.50, 5684.64
18248, 1549.04, 9799.64, 28834.04, 5468.25
18256, 1565.48, 9606.73, 29034.99, 5238.17
18263, 1580.68, 9606.73, 29034.99, 5238.17
18270, 1580.68, 9403.41, 29245.84, 4994.23
18276, 1603.56, 9403.41, 29461.04, 4994.23
18283, 1603.56, 9189.95, 29461.04, 4737.72
18291, 1629.73, 8967.64, 29672.22, 4472.29
18298, 1656.30, 8967.64, 29871.30, 4472.29
18306, 1656.30, 8739.24, 29871.30, 4203.30
18314, 1684.25, 8507.63, 30053.74, 3934.90
18321, 1711.23, 8507.63, 30217.39, 3934.90
18336, 1739.32, 8275.77, 30361.08, 3670.15
18343, 1762.05, 8275.77, 30492.97, 3670.15
18350, 1762.05, 8045.84, 30492.97, 3402.55
18358, 1775.75, 8045.84, 30622.20, 3143.19
18364, 1795.62, 7810.23, 30622.20, 3143.19
18371, 1795.62, 7810.23, 30755.10, 2893.48
18378, 1821.10, 7581.70, 30893.06, 2893.48
18384, 1821.10, 7362.01, 30893.06, 2654.88
18392, 1846.16, 7362.01, 31030.44, 2428.65
18400, 1870.00, 7152.82, 31154.84, 2428.65
18406, 1870.00, 6955.14, 31154.84, 2215.89
18416, 1893.01, 6955.14, 31260.50, 2018.35
18423, 1915.89, 6770.37, 31348.84, 2018.35
18430, 1915.89, 6602.05, 31348.84, 1838.23
18438, 1931.10, 6602.05, 31418.80, 1678.31
18445, 1941.78, 6452.01, 31479.29, 1678.31
18451, 1941.78, 6452.01, 31479.29, 1539.56
18458, 1961.37, 6321.49, 31534.57, 1539.56
18464, 1961.37, 6210.53, 31534.57, 1421.62
18472, 1984.52, 6210.53, 31593.62, 1323.23
18481, 2006.30, 6119.06, 31664.08, 1323.23
18487, 2006.30, 6119.06, 31664.08, 1242.88
18496, 2024.93, 6046.53, 31749.09, 1178.70
18506, 2041.92, 5992.22, 31846.58, 1128.89
18513, 2057.40, 5954.99, 31952.50, 1128.89
18521, 2066.16, 5954.99, 31952.50, 1092.32
18528, 2066.16, 5933.77, 32059.21, 1076.36
18535, 2079.73, 5927.80, 32161.00, 1076.36
18541, 2079.73, 5927.80, 32161.00, 1070.23
18548, 2100.14, 5927.80, 32256.64, 1070.23
18555, 2116.99, 5927.80, 32256.64, 1070.23
18563, 2116.99, 5945.51, 32345.78, 1073.22
18570, 2132.60, 5975.66, 32433.08, 1073.22
18577, 2144.93, 5975.66, 32433.08, 1083.64
18585, 2144.93, 6016.92, 32519.09, 1100.08
18595, 2150.41, 6067.24, 32607.45, 1121.01
18603, 2156.99, 6067.24, 32702.74, 1121.01
18609, 2156.99, 6125.14, 32702.74, 1144.65
18616, 2158.49, 6187.78, 32802.44, 1144.65
18623, 2160.00, 6187.78, 32802.44, 1168.31
18630, 2160.00, 6249.88, 32901.95, 1188.92
18637, 2173.29, 6249.88, 32997.99, 1188.92
18644, 2173.29, 6306.75, 32997.99, 1204.97
18661, 2178.63, 6356.77, 33084.20, 1216.41
18671, 2179.04, 6399.32, 33156.41, 1223.51
18677, 2179.04, 6434.16, 33156.41, 1225.92
18689, 2175.75, 6460.37, 33217.65, 1225.92
18695, 2164.11, 6460.37, 33271.08, 1225.92
18703, 2153.42, 6476.28, 33320.71, 1223.00
18709, 2153.42, 6480.79, 33320.71, 1214.68
18716, 2148.49, 6480.79, 33370.27, 1214.68
18722, 2148.49, 6480.79, 33370.27, 1200.61
18729, 2151.23, 6480.79, 33423.83, 1200.61
18738, 2160.55, 6472.82, 33483.26, 1180.71
18744, 2160.55, 6451.28, 33483.26, 1155.24
18751, 2167.81, 6451.28, 33549.93, 1155.24
18757, 2167.81, 6415.69, 33549.93, 1123.92
18764, 2170.00, 6415.69, 33623.18, 1123.92
18775, 2174.79, 6365.58, 33700.86, 1086.85
18783, 2176.03, 6300.56, 33779.47, 1044.49
18789, 2176.03, 6221.13, 33779.47, 997.16
18796, 2173.29, 6221.13, 33856.16, 997.16
18802, 2173.29, 6127.89, 33856.16, 945.68
18809, 2177.94, 6127.89, 33927.51, 945.68
18818, 2183.84, 6022.58, 33991.21, 891.73
18824, 2183.84, 5907.08, 33991.21, 836.89
18830, 2191.51, 5907.08, 34047.98, 836.89
18838, 2199.73, 5785.32, 34099.55, 782.44
18845, 2199.73, 5785.32, 34099.55, 729.17
18852, 2204.25, 5659.39, 34147.48, 729.17
18864, 2207.94, 5531.15, 34187.43, 677.79
18871, 2212.19, 5402.93, 34217.24, 629.36
18877, 2212.19, 5402.93, 34217.24, 629.36
18884, 2215.89, 5277.43, 34236.41, 585.13
18890, 2215.89, 5277.43, 34236.41, 585.13
18897, 2223.84, 5158.34, 34246.32, 545.83
18905, 2233.97, 5158.34, 34248.95, 511.94
18911, 2233.97, 5047.89, 34248.95, 511.94
18919, 2237.67, 4948.19, 34248.95, 483.66
18925, 2237.67, 4948.19, 34248.95, 460.95
18933, 2233.56, 4861.27, 34243.72, 460.95
18940, 2230.41, 4789.11, 34229.19, 444.31
18951, 2230.68, 4789.11, 34206.30, 434.58
18957, 2230.68, 4733.14, 34206.30, 434.58
18965, 2224.66, 4694.61, 34176.62, 431.69
18972, 2212.88, 4694.61, 34141.99, 431.69
18978, 2212.88, 4674.01, 34141.99, 431.69
18985, 2205.48, 4674.01, 34103.79, 435.89
18992, 2205.48, 4671.54, 34103.79, 435.89
19000, 2202.88, 4671.54, 34063.50, 447.12
19007, 2195.21, 4671.54, 34023.16, 465.20
19013, 2195.21, 4687.34, 34023.16, 465.20
19020, 2188.49, 4687.34, 33981.30, 490.72
19027, 2188.49, 4721.86, 33981.30, 524.41
19038, 2183.97, 4774.80, 33935.10, 524.41
19045, 2172.74, 4845.47, 33883.58, 566.90
19052, 2155.21, 4845.47, 33827.95, 618.74
19058, 2155.21, 4932.13, 33827.95, 618.74
19065, 2136.30, 4932.13, 33769.94, 679.67
19072, 2136.30, 5033.49, 33769.94, 679.67
19080, 2124.11, 5148.87, 33709.06, 749.90
19087, 2119.31, 5148.87, 33642.78, 830.26
19093, 2119.31, 5276.82, 33642.78, 830.26
19101, 2106.16, 5276.82, 33567.48, 922.02
19109, 2087.53, 5417.15, 33481.27, 1026.15
19120, 2072.19, 5568.87, 33382.71, 1143.42
19126, 2072.19, 5730.95, 33382.71, 1143.42
19133, 2055.62, 5730.95, 33268.78, 1274.28
19139, 2055.62, 5902.97, 33268.78, 1274.28
19146, 2036.16, 5902.97, 33137.73, 1418.59
19154, 2013.84, 6084.09, 32988.21, 1576.25
19161, 2013.84, 6273.42, 32988.21, 1576.25
19169, 1990.55, 6273.42, 32818.26, 1747.30
19176, 1977.12, 6471.28, 32628.42, 1932.46
19183, 1977.12, 6678.85, 32628.42, 1932.46
19190, 1956.16, 6678.85, 32420.25, 2132.77
19198, 1931.92, 6896.77, 32195.54, 2347.83
19210, 1903.15, 7125.92, 31957.98, 2579.24
19216, 1903.15, 7125.92, 31957.98, 2579.24
19223, 1870.27, 7367.03, 31710.94, 2828.34
19231, 1839.73, 7620.98, 31455.29, 3095.43
19237, 1839.73, 7620.98, 31455.29, 3095.43
19245, 1814.93, 7888.39, 31191.32, 3380.41
19252, 1814.93, 7888.39, 31191.32, 3380.41
19259, 1794.11, 8169.36, 30919.78, 3681.53
19267, 1772.47, 8462.84, 30638.68, 3996.75
19273, 1772.47, 8462.84, 30638.68, 3996.75
19281, 1744.38, 8768.70, 30346.93, 4324.11
19289, 1719.04, 9086.78, 30046.56, 4663.08
19299, 1691.64, 9086.78, 29738.81, 4663.08
19305, 1691.64, 9416.58, 29738.81, 5012.33
19313, 1659.86, 9756.34, 29424.75, 5369.55
19319, 1659.86, 9756.34, 29424.75, 5369.55
19326, 1625.62, 10103.33, 29107.16, 5733.14
19335, 1597.81, 10103.33, 28788.05, 6101.24
19341, 1597.81, 10454.30, 28788.05, 6101.24
19349, 1570.27, 10806.89, 28468.69, 6471.01
19356, 1542.74, 10806.89, 28150.91, 6839.96
19362, 1542.74, 11159.10, 28150.91, 6839.96
19372, 1516.85, 11508.09, 27835.40, 7206.63
19383, 1489.04, 11851.02, 27521.83, 7569.15
19389, 1462.88, 11851.02, 27209.39, 7569.15
19396, 1462.88, 12185.03, 27209.39, 7922.82
19403, 1435.34, 12185.03, 26896.89, 8265.62
19410, 1435.34, 12508.23, 26581.27, 8265.62
19418, 1406.71, 12819.82, 26581.27, 8598.85
19425, 1379.18, 12819.82, 26259.67, 8926.96
19432, 1379.18, 13122.17, 26259.67, 8926.96
19441, 1354.93, 13417.99, 25932.18, 9254.42
19448, 1326.99, 13417.99, 25601.98, 9583.72
19454, 1326.99, 13710.56, 25601.98, 9583.72
19464, 1299.45, 14002.92, 25271.08, 9918.68
19474, 1273.01, 14298.69, 24939.47, 10261.66
19482, 1246.30, 14298.69, 24607.49, 10617.50
19488, 1246.30, 14599.51, 24607.49, 10617.50
19495, 1220.00, 14599.51, 24273.27, 10987.69
19503, 1190.82, 14907.09, 23933.21, 10987.69
19510, 1190.82, 15223.76, 23933.21, 11371.83
19518, 1159.32, 15223.76, 23584.65, 11771.08
19525, 1127.53, 15552.93, 23228.39, 11771.08
19532, 1127.53, 15897.48, 23228.39, 12186.47
19542, 1091.51, 15897.48, 22865.57, 12618.13
19550, 1054.52, 16258.05, 22496.75, 13065.76
19560, 1016.58, 16634.64, 22122.92, 13065.76
19566, 1016.58, 17026.56, 22122.92, 13530.46
19574, 980.41, 17026.56, 21743.93, 14013.06
19581, 942.05, 17431.17, 21360.16, 14013.06
19588, 942.05, 17431.17, 21360.16, 14510.57
19596, 898.63, 17844.22, 20974.30, 15017.20
19603, 854.25, 18259.37, 20588.61, 15017.20
19610, 854.25, 18259.37, 20588.61, 15524.21
19619, 805.89, 18668.54, 20204.80, 16023.00
19627, 756.30, 19065.39, 19824.26, 16023.00
19633, 756.30, 19065.39, 19824.26, 16508.68
19651, 706.03, 19444.26, 19448.50, 16975.05
19657, 706.03, 19444.26, 19448.50, 17416.71
19665, 649.59, 19802.28, 19065.01, 17828.81
19673, 592.47, 20133.59, 18691.11, 17828.81
19679, 592.47, 20133.59, 18691.11, 18212.55
19687, 538.63, 20438.94, 18331.65, 18572.69
19694, 491.23, 20719.99, 17990.66, 18572.69
19700, 491.23, 20719.99, 17990.66, 18913.85
19707, 444.93, 20978.65, 17671.28, 18913.85
